"Anio","ID region","Region","Provincia","Comuna","Número explotación","Número bloque","Tipo productor","Especie","Variedad","Anio plantacion","Metodo de riego","Numero de arboles","Superficie (ha)"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","13614","5","Mujer","Duraznero Tipo Conservero","Andross","2023","Surco","83","0,10"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","15708","6","Hombre","Duraznero Tipo Conservero","Andross","2025","Surco","83","0,10"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1297","5","Empresa","Duraznero Tipo Conservero","Andross","2025","Surco","89","0,10"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","13614","7","Mujer","Duraznero Tipo Conservero","Andross","2024","Surco","111","0,10"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1712","5","Hombre","Duraznero Tipo Conservero","Andross","2022","Surco","133","0,10"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1712","4","Hombre","Duraznero Tipo Conservero","Andross","2005","Surco","147","0,11"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","23714","2","Hombre","Duraznero Tipo Conservero","Andross","2022","Surco","100","0,12"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","18230","1","Hombre","Duraznero Tipo Conservero","Andross","2006","Surco","198","0,13"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1360","3","Hombre","Duraznero Tipo Conservero","Andross","2023","Surco","133","0,14"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","15725","3","Hombre","Duraznero Tipo Conservero","Andross","2019","Surco","138","0,14"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","15725","3","Hombre","Duraznero Tipo Conservero","Andross","2019","Surco","148","0,15"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","13614","5","Mujer","Duraznero Tipo Conservero","Andross","2010","Surco","167","0,15"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Panquehue","53","1","Empresa","Duraznero Tipo Conservero","Andross","2019","Surco","100","0,16"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","13614","7","Mujer","Duraznero Tipo Conservero","Andross","2023","Surco","133","0,16"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Panquehue","19103","2","Empresa","Duraznero Tipo Conservero","Andross","2009","Surco","298","0,18"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","18115","4","Hombre","Duraznero Tipo Conservero","Andross","2012","Surco","1050","0,21"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","788","3","Mujer","Duraznero Tipo Conservero","Andross","2000","Surco","150","0,24"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","20681","3","Hombre","Duraznero Tipo Conservero","Andross","2018","Surco","200","0,24"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","358","6","Empresa","Duraznero Tipo Conservero","Andross","2012","Surco","135","0,27"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","14585","2","Hombre","Duraznero Tipo Conservero","Andross","1998","Surco","188","0,30"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Panquehue","24408","2","Mujer","Duraznero Tipo Conservero","Andross","2022","Surco","188","0,30"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","13614","6","Mujer","Duraznero Tipo Conservero","Andross","2015","Surco","333","0,30"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","18278","1","Hombre","Duraznero Tipo Conservero","Andross","2011","Surco","444","0,30"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","18278","2","Hombre","Duraznero Tipo Conservero","Andross","2024","Surco","444","0,30"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","13614","2","Mujer","Duraznero Tipo Conservero","Andross","2023","Surco","275","0,33"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","13608","1","Hombre","Duraznero Tipo Conservero","Andross","2014","Surco","326","0,35"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1587","2","Empresa","Duraznero Tipo Conservero","Andross","1997","Surco","181","0,36"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","564","6","Hombre","Duraznero Tipo Conservero","Andross","2024","Surco","300","0,36"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","16836","1","Hombre","Duraznero Tipo Conservero","Andross","1997","Surco","231","0,37"
"2025","5","Región de Valparaíso","Petorca","Cabildo","4591","12","Empresa","Almendro","Price","2006","Goteo","563","1,97"
"2025","5","Región de Valparaíso","San Antonio","San Antonio","21184","3","Empresa","Almendro","Price","2017","Goteo","1343","2,35"
"2025","5","Región de Valparaíso","San Antonio","San Antonio","21184","12","Empresa","Almendro","Price","2017","Goteo","1354","2,37"
"2025","5","Región de Valparaíso","San Antonio","San Antonio","18338","16","Empresa","Almendro","Price","2015","Goteo","1543","2,70"
"2025","5","Región de Valparaíso","San Antonio","San Antonio","18338","7","Empresa","Almendro","Price","2015","Goteo","1566","2,74"
"2025","5","Región de Valparaíso","Petorca","Cabildo","4591","24","Empresa","Almendro","Price","2005","Goteo","1171","4,10"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","15269","19","Empresa","Vid de Mesa","Autumn Crisp","2021","Goteo","293","0,11"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","974","9","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","514","0,45"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","974","11","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","869","0,76"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1597","15","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","1305","1,00"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","420","1","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","1360","1,02"
"2025","5","Región de Valparaíso","Los Andes","Rinconada","15267","6","Hombre","Vid de Mesa","Autumn Crisp","2023","Goteo","1048","1,10"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","552","1","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","906","1,11"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","974","10","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","1269","1,11"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","15269","18","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","1560","1,17"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","429","1","Hombre","Vid de Mesa","Autumn Crisp","2024","Goteo","1600","1,20"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","589","1","Mujer","Vid de Mesa","Autumn Crisp","2021","Goteo","1703","1,49"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1256","9","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","1426","1,57"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1609","2","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","1778","1,60"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","15269","14","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","2133","1,60"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","589","4","Mujer","Vid de Mesa","Autumn Crisp","2021","Goteo","2023","1,77"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1552","3","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","2208","1,78"
"2025","5","Región de Valparaíso","Los Andes","Los Andes","8259","1","Empresa","Vid de Mesa","Autumn Crisp","2018","Goteo","2571","1,80"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1256","5","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","2100","1,89"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1256","3","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","2107","1,91"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","5300","9","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","1848","1,94"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1552","6","Empresa","Vid de Mesa","Autumn Crisp","2018","Goteo","1775","2,00"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","5300","10","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","1905","2,00"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Catemu","1763","1","Empresa","Vid de Mesa","Autumn Crisp","2023","Goteo","1905","2,00"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Catemu","1763","2","Empresa","Vid de Mesa","Autumn Crisp","2023","Goteo","1905","2,00"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1559","5","Empresa","Vid de Mesa","Autumn Crisp","2021","Goteo","2667","2,00"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","460","3","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","2841","2,00"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","843","12","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","2320","2,03"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1609","5","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","2300","2,07"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","843","11","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","2503","2,19"
"2025","5","Región de Valparaíso","Los Andes","Los Andes","8259","1","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","3143","2,20"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","407","2","Hombre","Vid de Mesa","Autumn Crisp","2024","Goteo","2947","2,21"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1291","1","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","2571","2,25"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1291","2","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","2629","2,30"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","5300","5","Empresa","Vid de Mesa","Autumn Crisp","2021","Goteo","2640","2,31"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","15269","16","Empresa","Vid de Mesa","Autumn Crisp","2021","Goteo","3093","2,32"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1291","1","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","3120","2,34"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1559","1","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","3917","2,35"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","684","1","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","2697","2,36"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","552","4","Empresa","Vid de Mesa","Autumn Crisp","2014","Goteo","2633","2,37"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","9075","2","Empresa","Duraznero Tipo Conservero","Andross","2019","Surco","180","0,38"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1587","4","Empresa","Duraznero Tipo Conservero","Andross","2002","Surco","207","0,38"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","12810","1","Hombre","Duraznero Tipo Conservero","Andross","2018","Surco","238","0,38"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","1057","2","Hombre","Duraznero Tipo Conservero","Andross","2014","Surco","281","0,38"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","13608","1","Hombre","Duraznero Tipo Conservero","Andross","2008","Surco","311","0,38"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","15708","5","Hombre","Duraznero Tipo Conservero","Andross","2004","Surco","317","0,38"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","449","3","Empresa","Duraznero Tipo Conservero","Andross","1990","Surco","200","0,40"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","1109","2","Hombre","Duraznero Tipo Conservero","Andross","2006","Surco","333","0,40"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1360","4","Hombre","Duraznero Tipo Conservero","Andross","2024","Surco","391","0,41"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","13524","2","Hombre","Duraznero Tipo Conservero","Andross","2024","Surco","607","0,41"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","1150","1","Hombre","Duraznero Tipo Conservero","Andross","2018","Surco","467","0,42"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","18580","1","Empresa","Duraznero Tipo Conservero","Andross","2013","Surco","288","0,46"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","13524","1","Hombre","Duraznero Tipo Conservero","Andross","2005","Surco","298","0,47"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","9075","1","Empresa","Duraznero Tipo Conservero","Andross","2018","Surco","227","0,48"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","20626","2","Hombre","Duraznero Tipo Conservero","Andross","2015","Surco","427","0,48"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","20545","3","Hombre","Duraznero Tipo Conservero","Andross","2013","Surco","711","0,48"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1572","6","Hombre","Duraznero Tipo Conservero","Andross","2019","Surco","277","0,50"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","414","3","Empresa","Duraznero Tipo Conservero","Andross","2000","Surco","333","0,50"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","323","4","Empresa","Duraznero Tipo Conservero","Andross","2023","Surco","297","0,52"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","17058","1","Hombre","Duraznero Tipo Conservero","Andross","2002","Surco","325","0,52"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","20681","1","Hombre","Duraznero Tipo Conservero","Andross","2014","Surco","371","0,52"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","6945","1","Empresa","Duraznero Tipo Conservero","Andross","2011","Surco","379","0,53"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","21436","1","Hombre","Duraznero Tipo Conservero","Andross","2012","Surco","338","0,54"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1617","3","Hombre","Duraznero Tipo Conservero","Andross","2023","Surco","450","0,54"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","20626","3","Hombre","Duraznero Tipo Conservero","Andross","2023","Surco","675","0,54"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","21490","1","Hombre","Duraznero Tipo Conservero","Andross","2019","Surco","489","0,55"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1712","3","Hombre","Duraznero Tipo Conservero","Andross","2014","Surco","583","0,56"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","6965","1","Hombre","Duraznero Tipo Conservero","Andross","2013","Surco","285","0,57"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","21562","3","Mujer","Duraznero Tipo Conservero","Andross","2022","Surco","422","0,57"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","1130","2","Hombre","Duraznero Tipo Conservero","Andross","2017","Surco","492","0,59"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","15704","1","Hombre","Duraznero Tipo Conservero","Andross","2023","Surco","492","0,59"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","13606","3","Empresa","Duraznero Tipo Conservero","Andross","2003","Surco","375","0,60"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1297","4","Empresa","Duraznero Tipo Conservero","Andross","2024","Surco","533","0,60"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","12810","1","Hombre","Duraznero Tipo Conservero","Andross","2006","Surco","381","0,61"
