"AGNO","RBD","DGV_RBD","NOM_RBD","COD_DEPE","COD_DEPE2","RURAL_RBD","COD_REG_RBD","NOM_REG_RBD_A","COD_PRO_RBD","COD_COM_RBD","NOM_COM_RBD","COD_DEPROV_RBD","NOM_DEPROV_RBD","ESTADO_ESTAB","MAT_SI_1","MAT_HOM_1","MAT_MUJ_1","MAT_ENS_1","MAT_SI_2","MAT_HOM_2","MAT_MUJ_2","MAT_ENS_2","MAT_HOM_3","MAT_MUJ_3","MAT_ENS_3","MAT_SI_4","MAT_HOM_4","MAT_MUJ_4","MAT_ENS_4","MAT_SI_5","MAT_HOM_5","MAT_MUJ_5","MAT_ENS_5","MAT_SI_6","MAT_HOM_6","MAT_MUJ_6","MAT_ENS_6","MAT_HOM_7","MAT_MUJ_7","MAT_ENS_7","MAT_HOM_8","MAT_MUJ_8","MAT_ENS_8","MAT_HOM_TOT","MAT_MUJ_TOT","MAT_SI_TOT","MAT_TOTAL","MAT_CHI","MAT_EXT","MAT_NAC","MAT_NO_ETNIA","MAT_ETNIA","MAT_SI_INT","MAT_HOM_INT","MAT_MUJ_INT","MAT_INT_TOTAL","CUR_SIM_01","CUR_SIM_02","CUR_SIM_03","CUR_SIM_04","CUR_SIM_05","CUR_SIM_06","CUR_SIM_07","CUR_SIM_08","CUR_SIM_TOT","CUR_COMB_01","CUR_COMB_02","CUR_COMB_TOT","SLEP","NOMBRE_SLEP"
2025,18133,1,"ESC ESP DIF CENTRO ATENCION TEMPRANA Y BASICO ESPECIAL PASO A PASITO                                                                                                                                                                                           ",3,2,0,16,"NUBLE",161,16101,"CHILLÁN            ",81,"ÑUBLE                 ",1,0,0,0,0,0,0,0,0,0,0,0,0,72,31,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31,0,103,99,4,0,94,9,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,,
2025,18138,2,"JARDIN INFANTIL CANTACUENTOS                                                                                                                                                                                                                                   ",3,2,0,8,"BBIO ",81,8108,"SAN PEDRO DE LA PAZ ",83,"CONCEPCIÓN            ",1,0,14,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,25,24,1,0,18,7,0,11,7,18,3,0,0,0,0,0,0,0,3,0,0,0,18,"ANDALIÉN COSTA"
2025,18139,0,"ESCUELA DE LENGUAJE RAYEN-ANTU                                                                                                                                                                                                                                 ",2,1,0,8,"BBIO ",82,8205,"CURANILAHUE         ",84,"ARAUCO                 ",1,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,19,18,1,0,15,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,,
2025,18140,4,"JARDÍN INFANTIL EBEN-EZER                                                                                                                                                                                                                                     ",3,2,0,16,"NUBLE",161,16101,"CHILLÁN            ",81,"ÑUBLE                 ",1,0,17,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,28,28,0,0,23,5,0,6,4,10,2,0,0,0,0,0,0,0,2,0,0,0,,
2025,18141,2,"COLEGIO ANTARTICA CHILENA                                                                                                                                                                                                                                      ",3,2,0,16,"NUBLE",161,16101,"CHILLÁN            ",81,"ÑUBLE                 ",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,18142,0,"CENTRO ESTIMULACIÓN TEMPRANA PRINCESITA MISIN                                                                                                                                                                                                                 ",3,2,0,8,"BBIO ",83,8306,"NACIMIENTO          ",82,"BIOBÍO                ",1,0,0,0,0,0,0,0,0,0,0,0,0,50,37,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,37,0,87,87,0,0,77,10,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,,
2025,18143,9,"ESCUELA DIFERENCIAL ESTRELLITA DE BELÉN                                                                                                                                                                                                                       ",3,2,0,8,"BBIO ",83,8301,"LOS ÁNGELES        ",82,"BIOBÍO                ",1,0,0,0,0,0,0,0,0,0,0,0,0,44,18,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,18,0,62,59,3,0,45,17,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,,
2025,18144,7,"ESCUELA ESPECIAL DE LENGUAJE PADRE ALBERTO HURTADO                                                                                                                                                                                                             ",3,2,0,8,"BBIO ",82,8205,"CURANILAHUE         ",84,"ARAUCO                 ",1,0,0,0,0,0,0,0,0,0,0,0,0,28,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,0,47,47,0,0,29,18,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,,
2025,18145,5,"ESCUELA ESPECIAL DE LENGUAJE COLIBRI                                                                                                                                                                                                                           ",3,2,0,8,"BBIO ",81,8101,"CONCEPCIÓN         ",83,"CONCEPCIÓN            ",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"ANDALIÉN SUR"
2025,18146,3,"CENTRO DIFERENCIAL ESTIMULACIÓN TEMPRANA MANANTIAL                                                                                                                                                                                                            ",3,2,0,8,"BBIO ",81,8101,"CONCEPCIÓN         ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,27,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,0,41,39,2,0,32,9,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,7,"ANDALIÉN SUR"
2025,18147,1,"COLEGIO EDUCA BIOBÍO                                                                                                                                                                                                                                          ",3,2,0,8,"BBIO ",81,8108,"SAN PEDRO DE LA PAZ ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,347,315,662,0,0,0,0,46,52,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,367,0,760,640,120,0,653,107,0,71,37,108,0,16,0,8,0,0,0,0,24,0,0,0,18,"ANDALIÉN COSTA"
2025,18149,8,"COLEGIO RUCALHUE                                                                                                                                                                                                                                               ",3,2,0,8,"BBIO ",81,8112,"HUALPÉN            ",83,"CONCEPCIÓN            ",1,0,52,51,103,0,317,307,624,0,0,0,0,0,0,0,0,48,30,78,0,0,0,0,0,0,0,0,0,0,417,388,0,805,791,14,0,733,72,0,77,53,130,4,16,0,0,2,0,0,0,22,0,0,0,,
2025,18150,1,"ESCUELA DIFERENCIAL ASPAUT CHIGUAYANTE                                                                                                                                                                                                                         ",3,2,0,8,"BBIO ",81,8103,"CHIGUAYANTE         ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,62,16,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,16,0,78,77,1,0,76,2,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,7,"ANDALIÉN SUR"
2025,18152,8,"INSTITUTO DE ATENCION A LA DIVERSIDAD INAD                                                                                                                                                                                                                     ",3,2,1,8,"BBIO ",82,8201,"LEBU                ",84,"ARAUCO                 ",1,0,0,0,0,0,0,0,0,0,0,0,0,32,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,0,66,66,0,0,49,17,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,,
2025,18153,6,"CENTRO PSICOPEDAGOGICO EMMANUEL                                                                                                                                                                                                                                ",3,2,0,8,"BBIO ",81,8108,"SAN PEDRO DE LA PAZ ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,117,43,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,43,0,160,156,4,0,128,32,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,18,"ANDALIÉN COSTA"
2025,18154,4,"ESCUELA ESPECIAL DE LENGUAJE TIMONEL CORONEL                                                                                                                                                                                                                   ",3,2,0,8,"BBIO ",81,8102,"CORONEL             ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,45,45,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,90,87,3,0,81,9,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,18,"ANDALIÉN COSTA"
2025,18155,2,"ESCUELA ESPECIAL DE LENGUAJE ARAUCO                                                                                                                                                                                                                            ",2,1,0,8,"BBIO ",82,8202,"ARAUCO              ",84,"ARAUCO                 ",1,0,0,0,0,0,0,0,0,0,0,0,0,16,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,28,28,0,0,19,9,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,,
2025,18156,0,"JARDÍN INFANTIL Y ESCUELA ESPECIAL DE LENGUAJE AGUA DE PEUMO                                                                                                                                                                                                  ",3,2,0,16,"NUBLE",161,16105,"PEMUCO              ",81,"ÑUBLE                 ",1,0,0,0,0,0,0,0,0,0,0,0,0,23,30,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,53,53,0,0,42,11,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,,
2025,18157,9,"ESCUELA ESPECIAL DE LENGUAJE RAYEN                                                                                                                                                                                                                             ",3,2,0,8,"BBIO ",83,8310,"SAN ROSENDO         ",82,"BIOBÍO                ",1,0,0,0,0,0,0,0,0,0,0,0,0,24,26,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,0,50,49,1,0,39,11,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,,
2025,18158,7,"COLEGIO LICAN RAY                                                                                                                                                                                                                                              ",3,2,0,8,"BBIO ",81,8108,"SAN PEDRO DE LA PAZ ",83,"CONCEPCIÓN            ",1,0,15,20,35,0,74,63,137,0,0,0,0,45,37,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,120,0,254,232,22,0,190,64,0,20,18,38,2,4,0,6,0,0,0,0,12,0,0,0,18,"ANDALIÉN COSTA"
2025,18159,5,"ESCUELA DE LENGUAJE ALMENDRA                                                                                                                                                                                                                                   ",3,2,1,16,"NUBLE",161,16107,"QUILLÓN            ",81,"ÑUBLE                 ",1,0,0,0,0,0,0,0,0,0,0,0,0,40,32,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,0,72,70,2,0,25,47,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,,
2025,18160,9,"ESCUELA ESPECIAL DE LENGUAJE CAMPANITA                                                                                                                                                                                                                         ",3,2,0,8,"BBIO ",81,8111,"TOMÉ               ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,28,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,0,47,47,0,0,33,14,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,,
2025,18161,7,"ESCUELA  ESPECIAL DE LENGUAJE KUKY                                                                                                                                                                                                                             ",3,2,0,8,"BBIO ",81,8108,"SAN PEDRO DE LA PAZ ",83,"CONCEPCIÓN            ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"ANDALIÉN COSTA"
2025,18162,5,"ESCUELA ESPECIAL DE LENGUAJE ANTUKUYEN                                                                                                                                                                                                                         ",3,2,0,8,"BBIO ",83,8307,"NEGRETE             ",82,"BIOBÍO                ",1,0,0,0,0,0,0,0,0,0,0,0,0,28,45,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,45,0,73,73,0,0,56,17,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,,
2025,18163,3,"COLEGIO PRESTON SCHOOL                                                                                                                                                                                                                                         ",4,3,0,8,"BBIO ",81,8112,"HUALPÉN            ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,18164,1,"ESCUELA ESPECIAL DE LENGUAJE VILLA HERMOSA                                                                                                                                                                                                                     ",3,2,0,8,"BBIO ",81,8112,"HUALPÉN            ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,31,29,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0,60,59,1,0,52,8,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,,
2025,18166,8,"CENTRO CAPACITACIÓN LABORAL MIRANDO EL FUTURO                                                                                                                                                                                                                 ",3,2,0,8,"BBIO ",81,8108,"SAN PEDRO DE LA PAZ ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,62,40,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,40,0,102,101,1,0,90,12,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,18,"ANDALIÉN COSTA"
2025,18167,6,"ESCUELA ESPECIAL DE LENGUAJE ARAUCARIA                                                                                                                                                                                                                         ",3,2,0,8,"BBIO ",81,8101,"CONCEPCIÓN         ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,51,33,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,33,0,84,82,2,0,78,6,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,7,"ANDALIÉN SUR"
2025,18168,4,"ESCUELA ESPECIAL DE LENGUAJE BUEN RETIRO                                                                                                                                                                                                                       ",3,2,0,8,"BBIO ",81,8102,"CORONEL             ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,52,40,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,40,0,92,88,4,0,80,12,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,18,"ANDALIÉN COSTA"
2025,18169,2,"ESCUELA ESPECIAL ANTU                                                                                                                                                                                                                                          ",3,2,0,8,"BBIO ",83,8301,"LOS ÁNGELES        ",82,"BIOBÍO                ",1,0,0,0,0,0,0,0,0,0,0,0,0,45,11,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,0,56,55,1,0,49,7,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,,
2025,18170,6,"COLEGIO MONTE ÁGUILA COLLEGE                                                                                                                                                                                                                                  ",3,2,0,8,"BBIO ",83,8303,"CABRERO             ",82,"BIOBÍO                ",1,0,16,9,25,0,104,94,198,0,0,0,0,15,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,119,0,254,247,7,0,221,33,0,35,27,62,0,8,0,3,0,0,0,0,11,1,0,1,,
2025,18172,2,"COLEGIO AMANECER TALCAHUANO                                                                                                                                                                                                                                    ",3,2,0,8,"BBIO ",81,8110,"TALCAHUANO          ",83,"CONCEPCIÓN            ",1,0,24,21,45,0,405,408,813,0,0,0,0,0,0,0,0,176,142,318,0,0,0,0,0,0,0,0,0,0,605,571,0,1176,1162,14,0,1114,62,0,135,81,216,2,22,0,0,8,0,0,0,32,0,0,0,,
2025,18173,0,"ESCUELA ESPECIAL DE LENGUAJE LAS PALMERITAS                                                                                                                                                                                                                    ",3,2,0,8,"BBIO ",81,8101,"CONCEPCIÓN         ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,52,38,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,38,0,90,61,29,0,72,18,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,7,"ANDALIÉN SUR"
2025,18175,7,"CENTRO FORMACIÓN LABORAL LIWENKO                                                                                                                                                                                                                              ",3,2,0,8,"BBIO ",81,8101,"CONCEPCIÓN         ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"ANDALIÉN SUR"
2025,18176,5,"ESCUELA ESPECIAL DE LENGUAJE NUEVO FUTURO                                                                                                                                                                                                                      ",3,2,0,8,"BBIO ",81,8107,"PENCO               ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,20,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,32,32,0,0,20,12,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,,
2025,18177,3,"CENTRO INTEGRAL EDUCACIÓN TECNOLÓGIA CURAMÁVIDA                                                                                                                                                                                                             ",3,2,0,8,"BBIO ",83,8301,"LOS ÁNGELES        ",82,"BIOBÍO                ",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,18178,1,"ESCUELA ESPECIAL DE LENGUAJE JARDÍN DE PALABRAS                                                                                                                                                                                                               ",3,2,0,8,"BBIO ",81,8107,"PENCO               ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,69,73,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,73,0,142,142,0,0,123,19,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,,
2025,18180,3,"COLEGIO HARVARD COLLEGE                                                                                                                                                                                                                                        ",3,2,0,16,"NUBLE",161,16101,"CHILLÁN            ",81,"ÑUBLE                 ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,18181,1,"INSTITUTO HUMANIDADES MONSEÑOR JOSE MANUEL SANTO ASCARZA                                                                                                                                                                                                      ",3,2,0,8,"BBIO ",81,8103,"CHIGUAYANTE         ",83,"CONCEPCIÓN            ",1,0,84,71,155,0,352,352,704,0,0,0,0,0,0,0,0,180,170,350,0,0,0,0,0,0,0,0,0,0,616,593,0,1209,1202,7,0,1035,174,0,120,76,196,4,16,0,0,8,0,0,0,28,0,0,0,7,"ANDALIÉN SUR"
2025,18183,8,"COLEGIO PER SÉ                                                                                                                                                                                                                                                ",3,2,0,8,"BBIO ",81,8101,"CONCEPCIÓN         ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,55,39,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,39,0,94,93,1,0,93,1,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,7,"ANDALIÉN SUR"
2025,18184,6,"COLEGIO BORDERIO                                                                                                                                                                                                                                               ",3,2,0,8,"BBIO ",83,8305,"MULCHÉN            ",82,"BIOBÍO                ",1,0,10,14,24,0,134,126,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,140,0,284,283,1,0,249,35,0,33,34,67,2,8,0,0,0,0,0,0,10,0,0,0,,
2025,18185,4,"JARDIN INFANTIL LOS PEQUEÑOS ARTESANOS                                                                                                                                                                                                                        ",3,2,0,8,"BBIO ",81,8103,"CHIGUAYANTE         ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"ANDALIÉN SUR"
2025,18186,2,"JARDIN INFANTIL LOS PECECITOS                                                                                                                                                                                                                                  ",3,2,0,8,"BBIO ",83,8301,"LOS ÁNGELES        ",82,"BIOBÍO                ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,18187,0,"ESCUELA ESPECIAL DE LENGUAJE BOSQUE MIO                                                                                                                                                                                                                        ",3,2,0,8,"BBIO ",83,8303,"CABRERO             ",82,"BIOBÍO                ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,18188,9,"ESCUELA DE LENGUAJE LLACOLEN                                                                                                                                                                                                                                   ",3,2,0,8,"BBIO ",81,8108,"SAN PEDRO DE LA PAZ ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"ANDALIÉN COSTA"
2025,18189,7,"ESCUELA DE LENGUAJE AMULEN                                                                                                                                                                                                                                     ",3,2,0,8,"BBIO ",81,8109,"SANTA JUANA         ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,44,32,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,0,76,76,0,0,69,7,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,18,"ANDALIÉN COSTA"
2025,18190,0,"ESCUELA ESPECIAL DE LENGUAJE ALCAZAR                                                                                                                                                                                                                           ",3,2,0,8,"BBIO ",81,8107,"PENCO               ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,18191,9,"ESCUELA ESPECIAL DE LENGUAJE ABRAPALABRA                                                                                                                                                                                                                       ",3,2,0,16,"NUBLE",163,16302,"COIHUECO            ",81,"ÑUBLE                 ",1,0,0,0,0,0,0,0,0,0,0,0,0,42,55,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,55,0,97,97,0,0,78,19,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,13,"PUNILLA CORDILLERA"
2025,18192,7,"ESCUELA ESPECIAL DE LENGUAJE HUEPIL                                                                                                                                                                                                                            ",3,2,0,8,"BBIO ",83,8312,"TUCAPEL             ",82,"BIOBÍO                ",1,0,0,0,0,0,0,0,0,0,0,0,0,19,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,40,40,0,0,36,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,,
2025,18193,5,"ESCUELA ESPECIAL DE LENGUAJE KETRAWUE                                                                                                                                                                                                                          ",3,2,0,8,"BBIO ",81,8101,"CONCEPCIÓN         ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,21,25,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,46,45,1,0,37,9,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,7,"ANDALIÉN SUR"
2025,18194,3,"ESCUELA ESPECIAL DE LENGUAJE PALABRITAS                                                                                                                                                                                                                        ",3,2,0,8,"BBIO ",81,8101,"CONCEPCIÓN         ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,25,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,0,46,40,6,0,38,8,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,7,"ANDALIÉN SUR"
2025,18195,1,"ESCUELA ESPECIAL DE LENGUAJE PEQUEÑOS SUEÑOS                                                                                                                                                                                                                 ",3,2,0,16,"NUBLE",163,16302,"COIHUECO            ",81,"ÑUBLE                 ",1,0,19,18,37,0,0,0,0,0,0,0,0,73,68,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,86,0,178,171,7,0,134,44,0,0,0,0,2,0,0,10,0,0,0,0,12,0,0,0,13,"PUNILLA CORDILLERA"
2025,18197,8,"ESCUELA ESPECIAL DE LENGUAJE LLAIPÉN                                                                                                                                                                                                                          ",3,2,0,16,"NUBLE",162,16201,"QUIRIHUE            ",81,"ÑUBLE                 ",1,0,0,0,0,0,0,0,0,0,0,0,0,41,40,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,0,81,81,0,0,60,21,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,,
2025,18198,6,"ESCUELA ESPECIAL DE LENGUAJE LAGUNILLAS YIRE                                                                                                                                                                                                                   ",3,2,0,8,"BBIO ",81,8102,"CORONEL             ",83,"CONCEPCIÓN            ",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"ANDALIÉN COSTA"
2025,18199,4,"COLEGIO QUILLÓN                                                                                                                                                                                                                                               ",3,2,0,16,"NUBLE",161,16107,"QUILLÓN            ",81,"ÑUBLE                 ",1,0,24,11,35,0,177,213,390,0,0,0,0,0,0,0,0,219,171,390,0,0,0,0,0,0,0,0,0,0,420,395,0,815,795,20,0,760,55,0,95,63,158,2,17,0,0,14,0,0,0,33,0,0,0,,
2025,18200,1,"ESCUELA ESPECIAL DIFERENCIAL ANGELITOS                                                                                                                                                                                                                         ",3,2,0,8,"BBIO ",83,8301,"LOS ÁNGELES        ",82,"BIOBÍO                ",1,0,0,0,0,0,0,0,0,0,0,0,0,55,18,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,18,0,73,72,1,0,70,3,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,,
2025,18202,8,"ESCUELA ESPECIAL DE LENGUAJE ALONKURA                                                                                                                                                                                                                          ",3,2,0,8,"BBIO ",81,8108,"SAN PEDRO DE LA PAZ ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"ANDALIÉN COSTA"
2025,18203,6,"ESCUELA ESPECIAL DE LENGUAJE KIMALU                                                                                                                                                                                                                            ",3,2,0,8,"BBIO ",81,8107,"PENCO               ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,42,26,68,0,0,0,0,31,29,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,55,0,128,113,15,0,112,16,0,12,16,28,0,4,0,5,0,0,0,0,9,0,0,0,,
2025,18204,4,"JARDIN INFANTIL ZAPATITO JUGUETON                                                                                                                                                                                                                              ",3,2,0,16,"NUBLE",161,16101,"CHILLÁN            ",81,"ÑUBLE                 ",1,0,31,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,0,44,44,0,0,30,14,0,19,4,23,4,0,0,0,0,0,0,0,4,0,0,0,,
2025,18205,2,"ESCUELA ESPECIAL DE LENGUAJE BOSQUE MAGICO                                                                                                                                                                                                                     ",3,2,0,8,"BBIO ",81,8108,"SAN PEDRO DE LA PAZ ",83,"CONCEPCIÓN            ",1,0,0,0,0,0,0,0,0,0,0,0,0,72,40,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,40,0,112,107,5,0,77,35,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,18,"ANDALIÉN COSTA"
