ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2026;26302;INGENIERÍA COMERCIAL, LICENCIATURA EN CIENCIAS DE LA ADMINISTRACIÓN;UNIVERSIDAD DE PLAYA ANCHA ;ADMINISTRACIÓN Y COMERCIO;25;27;1;596;76.1;457.5;486.1;510.25;568.11;559.5;620.75;680.4;730
2026;26303;DERECHO, LICENCIATURA EN CIENCIAS JURÍDICAS Y SOCIALES;UNIVERSIDAD DE PLAYA ANCHA ;DERECHO;75;75;1;694.5;62.35;472;510.1;555;597.68;600;644.25;671.2;730
2026;26305;PEDAGOGÍA EN ARTES VISUALES CON MENCIÓN EN PATRIMONIO.;UNIVERSIDAD DE PLAYA ANCHA ;EDUCACIÓN;20;22;1;606.5;57.91;549.5;565.2;578;630.82;628;647.12;706.95;756.5
2026;26306;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD DE PLAYA ANCHA ;EDUCACIÓN;60;60;1;608.5;48.74;422.5;545.3;554.5;585.13;587.75;617.5;645.05;666.5
2026;26307;PEDAGOGÍA EN FÍSICA CON MENCIÓN EN EDUCACIÓN ASTRONÓMICA. LICENCIATURA EN EDUCACIÓN;UNIVERSIDAD DE PLAYA ANCHA ;EDUCACIÓN;15;5;0;629;40.22;579;587.4;600;621.6;614.5;629;662.9;685.5
2026;27001;INGENIERIA CIVIL EN MINAS;UNIVERSIDAD DE ATACAMA;TECNOLOGÍA;70;73;1;601.5;81.2;528;593.4;617.5;680.74;666.5;747.5;804.1;841
2026;27003;INGENIERIA CIVIL EN METALURGIA;UNIVERSIDAD DE ATACAMA;TECNOLOGÍA;50;53;1;554;83.01;471;558.1;593;645.06;632;688.5;739.5;897
2026;27004;INGENIERIA CIVIL EN COMPUTACION E INFORMATICA;UNIVERSIDAD DE ATACAMA;TECNOLOGÍA;50;53;1;478.5;88.98;478.5;534;571;632.12;618.5;700;750;827.5
2026;27005;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD DE ATACAMA;TECNOLOGÍA;55;58;1;614;83.92;575;623.05;664;728.55;724.75;800.88;837.25;898
2026;27009;GEOLOGIA;UNIVERSIDAD DE ATACAMA;CIENCIAS BÁSICAS;70;73;1;554;78.42;480;551.6;589.5;640.92;629;685;764.6;851
2026;27020;PSICOLOGIA;UNIVERSIDAD DE ATACAMA;CIENCIAS SOCIALES;60;63;1;523;68.92;468.5;536.6;561.75;617.35;611;652;716.6;811.5
2026;27021;LICENCIATURA EN EDUCACIÓN Y PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD DE ATACAMA;EDUCACIÓN;35;37;1;595.5;55.05;473;545.8;567;603.49;599.5;644.5;673.8;740.5
2026;27022;LICENCIATURA EN TRADUCTOLOGÍA Y TRADUCTOR E INTÉRPRETE INGLÉS-ESPAÑOL;UNIVERSIDAD DE ATACAMA;HUMANIDADES;37;36;0;481.5;72.15;458;488.75;515.25;570.32;558.5;605.12;689.5;731.5
2026;27023;LICENCIATURA EN EDUCACIÓN. Y PEDAGOGÍA EN EDUCACIÓN  GENERAL BÁSICA;UNIVERSIDAD DE ATACAMA;EDUCACIÓN;30;26;0;546.5;81.84;492.5;547.5;554.12;618.65;616.5;642.62;715.25;861.5
2026;27027;LICENCIATURA  EN EDUCACIÓN Y PEDAGOGÍA EN INGLÉS;UNIVERSIDAD DE ATACAMA;EDUCACIÓN;30;12;0;550;73.56;528;550.45;583.38;636.29;625.5;685.75;720.1;763
2026;27028;LICENCIATURA EN EDUCACIÓN Y PEDAGOGÍA EN EDUCACIÓN PARVULARIA;UNIVERSIDAD DE ATACAMA;EDUCACIÓN;30;17;0;546.5;59.61;453.5;508.4;546.5;566.47;552;588.5;613.3;731.5
2026;27029;PEDAGOGÍA EN MATEMÁTICAS;UNIVERSIDAD DE ATACAMA;EDUCACIÓN;15;11;0;598.5;87.19;585;592;612.25;690.95;704.5;735.25;822;831.5
2026;27030;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD DE ATACAMA;EDUCACIÓN;15;17;1;549;73.11;421.5;518.1;549;582.03;568;608;685.1;696
2026;27031;LIC. EN CIENCIAS MENCIÓN ASTRONOMÍA Y FÍSICA, MEDIO AMBIENTE Y RECURSOS NATURALES O PALEONTOLOGÍA;UNIVERSIDAD DE ATACAMA;CIENCIAS BÁSICAS;15;17;1;593;83.65;585.5;597.8;630.5;698.35;701.5;748.5;792.8;882
